User, Positiv, Negativ, Pstv, Affil, Ngtv, Hostile, Strong, Pow1, Weak, Submit, Active, Passive, Pleasur, Pain, Feel, Arousal, EMOT, Virtue, Vice, Ovrst, Undrst, Academ, Doctrin, Econat, Exch, ECON1, Exprsv, Legal, Milit, Polit, POLIT1, Relig, Role, COLL, Work1, Ritual, SocRel, Race, Kin, MALE, Female, Nonadlt, HU, ANI, PLACE, Social, Region, Route, Aquatic, Land, Sky, Object1, Tool, Food, Vehicle, BldgPt, ComnObj, NatObj, BodyPt, ComForm, COM, Say, Need, Goal, Try, Means, Persist, Complet, Fail, NatrPro, Begin1, Vary, Increas, Decreas, Finish, Stay, Rise, Exert, Fetch1, Travel, Fall, Think, Know, Causal, Ought, Perceiv, Compare, Eval, EVAL1, Solve, Absat, ABS1, Quality, Quan, NUMB, ORD1, CARD, FREQ, DIST, Timeat, TIME1, Space1, POS, DIM, Rel, COLOR, Self, Our, You, Name, Yes, No1, Negate, Intrj, IAV, DAV, SV, IPadj, IndAdj, PowGain, PowLoss, PowEnds, PowAren, PowCon, PowCoop, PowAuPt, PowPt, PowDoct, PowAuth, PowOth, PowTot, RcEthic, RcRelig, RcGain, RcLoss, RcEnds, RcTot, RspGain, RspLoss, RspOth, RspTot, AffGain, AffLoss, AffPt, AffOth, AffTot, WltPt, WltTran, WltOth, WltTot, WlbGain, WlbLoss, WlbPhys, WlbPsyc, WlbPt, WlbTot, EnlGain, EnlLoss, EnlEnds, EnlPt, EnlOth, EnlTot, SklAsth, SklPt, SklOth, SklTot, TrnGain, TrnLoss, TranLw, MeansLw, EndsLw, ArenaLw, PtLw, Nation, Anomie, NegAff, PosAff, SureLw, If1, NotLw, TimeSpc, FormLw, adverbs, anger, swearWords, sadness, openness, conscientiousness, extraversion, agreableness, neuroticism, cEXT, cNEU, cAGR, cCON, cOPN, sEXT, sNEU, sAGR, sCON, sOPN
User31, 10, 13, 9, 6, 12, 1, 7, 0, 7, 4, 16, 17, 6, 6, 0, 2, 6, 3, 4, 3, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 2, 2, 0, 0, 0, 0, 1, 2, 2, 5, 3, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 1, 0, 0, 4, 1, 0, 0, 1, 0, 1, 0, 0, 4, 0, 0, 0, 0, 4, 3, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 12, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 8, 5, 2, 15, 2, 1, 0, 0, 6, 9, 0, 0, 4, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 35, 0, 40, 2, 9, 15, 4, 17, 13, 10, 10, n, n, n, y, y, 2.75, 2.65, 3.5, 4.1, 4.15
User32, 35, 15, 33, 16, 12, 1, 18, 0, 5, 0, 13, 5, 11, 1, 0, 1, 12, 13, 10, 2, 1, 6, 3, 0, 2, 0, 3, 2, 0, 0, 0, 1, 8, 4, 0, 0, 4, 0, 0, 1, 2, 0, 12, 0, 5, 3, 0, 0, 0, 0, 2, 0, 2, 2, 1, 0, 3, 1, 0, 9, 8, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 15, 5, 1, 0, 4, 3, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 7, 0, 1, 0, 0, 0, 1, 3, 0, 3, 6, 1, 0, 6, 6, 13, 0, 2, 5, 7, 2, 0, 5, 7, 0, 14, 2, 0, 0, 0, 11, 13, 0, 0, 1, 0, 1, 0, 1, 4, 3, 2, 1, 3, 0, 3, 4, 0, 0, 0, 8, 3, 48, 8, 10, 24, 5, 11, 12, 16, 9, y, n, y, y, n, 4.5, 2.25, 4.5, 5.0, 3.5
User33, 17, 7, 13, 5, 7, 4, 17, 0, 5, 1, 24, 8, 9, 1, 0, 3, 7, 6, 1, 4, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 4, 5, 3, 0, 2, 4, 0, 0, 1, 2, 1, 8, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 5, 1, 3, 1, 0, 0, 0, 0, 5, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 3, 0, 1, 0, 0, 1, 0, 0, 5, 4, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 15, 12, 2, 0, 2, 1, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 1, 0, 1, 4, 5, 0, 0, 1, 4, 5, 0, 0, 1, 1, 2, 0, 4, 6, 0, 12, 0, 0, 0, 0, 7, 7, 0, 0, 4, 0, 0, 2, 2, 3, 0, 0, 2, 1, 0, 1, 2, 0, 0, 0, 21, 0, 31, 2, 7, 11, 3, 7, 7, 12, 1, n, n, y, y, y, 3.0, 2.5, 3.75, 4.25, 4.0
User34, 26, 12, 21, 8, 10, 7, 16, 0, 6, 2, 24, 11, 5, 0, 0, 3, 6, 9, 2, 6, 0, 4, 1, 0, 1, 0, 8, 1, 0, 0, 0, 1, 8, 1, 0, 2, 6, 0, 0, 0, 0, 0, 9, 2, 9, 5, 0, 0, 0, 2, 2, 0, 4, 1, 1, 0, 3, 9, 4, 5, 8, 0, 3, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1, 3, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 3, 2, 0, 0, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 15, 14, 1, 0, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 4, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 3, 3, 7, 1, 1, 5, 7, 0, 0, 1, 5, 0, 6, 2, 0, 1, 2, 8, 13, 3, 1, 4, 0, 1, 1, 2, 1, 6, 2, 1, 0, 0, 4, 4, 2, 0, 0, 18, 2, 30, 3, 6, 17, 12, 7, 7, 7, 2, n, n, y, y, y, 3.55, 1.4, 4.45, 4.15, 4.8
User35, 8, 0, 8, 1, 0, 0, 3, 0, 1, 0, 6, 4, 4, 0, 0, 2, 3, 2, 1, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3, 3, 3, 0, 3, 1, 0, 0, 0, 0, 0, 6, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 6, 7, 0, 0, 1, 1, 0, 0, 6, 3, 1, 10, 1, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 12, 3, 7, 7, 3, 11, 7, 10, 0, y, n, y, y, n, 4.0, 1.95, 4.25, 3.55, 3.45
User36, 31, 37, 21, 11, 28, 8, 34, 0, 22, 1, 40, 19, 5, 3, 0, 2, 5, 12, 6, 8, 5, 6, 3, 0, 0, 0, 12, 1, 0, 0, 0, 3, 9, 6, 0, 5, 11, 0, 0, 3, 1, 1, 16, 0, 9, 4, 1, 1, 0, 1, 2, 0, 6, 3, 1, 0, 6, 2, 10, 11, 11, 0, 5, 2, 1, 5, 1, 0, 5, 7, 0, 2, 3, 0, 0, 3, 1, 4, 0, 2, 1, 1, 2, 0, 0, 1, 0, 0, 10, 5, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 1, 2, 0, 0, 0, 1, 3, 0, 1, 7, 42, 17, 4, 0, 9, 1, 0, 0, 1, 1, 1, 1, 2, 0, 0, 2, 9, 0, 0, 1, 0, 2, 3, 0, 0, 5, 5, 1, 0, 4, 4, 9, 0, 0, 3, 3, 1, 2, 6, 5, 0, 14, 2, 0, 1, 1, 10, 14, 2, 0, 5, 0, 0, 8, 10, 1, 11, 0, 1, 2, 0, 5, 1, 1, 0, 0, 45, 4, 108, 15, 36, 39, 24, 29, 38, 21, 29, y, n, n, n, n, 4.75, 2.75, 3.0, 3.25, 2.75
User37, 13, 1, 11, 5, 1, 0, 10, 0, 3, 1, 13, 5, 3, 0, 0, 0, 3, 2, 0, 3, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 5, 0, 0, 4, 5, 0, 0, 1, 1, 1, 5, 1, 7, 3, 1, 0, 1, 1, 1, 0, 5, 6, 0, 0, 1, 2, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 11, 6, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 10, 11, 1, 0, 2, 3, 0, 0, 4, 1, 0, 5, 2, 0, 0, 1, 2, 5, 1, 0, 1, 0, 1, 1, 0, 0, 2, 1, 2, 1, 0, 0, 1, 0, 0, 0, 31, 0, 20, 4, 12, 5, 2, 14, 13, 10, 2, y, n, y, y, y, 4.25, 1.75, 4.75, 5.0, 4.0
User38, 41, 11, 37, 22, 10, 2, 31, 0, 5, 2, 26, 26, 18, 0, 1, 1, 15, 11, 4, 10, 1, 3, 0, 0, 2, 0, 0, 0, 1, 0, 0, 14, 19, 2, 0, 1, 8, 0, 0, 8, 0, 0, 21, 1, 7, 5, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 4, 5, 10, 5, 0, 3, 2, 0, 4, 2, 2, 1, 10, 0, 3, 2, 0, 3, 2, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 7, 3, 0, 0, 3, 4, 1, 0, 0, 0, 2, 0, 0, 0, 2, 3, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 21, 17, 6, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 5, 1, 3, 0, 0, 10, 14, 0, 0, 7, 7, 3, 0, 1, 14, 18, 0, 1, 3, 4, 2, 1, 11, 5, 0, 19, 3, 0, 0, 1, 9, 13, 0, 0, 7, 0, 3, 4, 3, 0, 9, 2, 0, 1, 0, 0, 5, 2, 0, 0, 24, 4, 57, 4, 25, 17, 4, 12, 12, 23, 3, n, y, y, y, y, 2.0, 4.0, 3.75, 4.0, 4.25
User39, 2, 2, 2, 2, 1, 1, 7, 0, 1, 0, 9, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 7, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7, 0, 7, 2, 3, 1, 1, 5, 5, 1, 2, n, y, y, n, y, 2.5, 3.0, 4.0, 3.0, 4.0
User40, 48, 44, 43, 18, 33, 14, 34, 0, 25, 4, 44, 60, 11, 5, 0, 5, 9, 17, 12, 11, 9, 1, 4, 0, 1, 0, 6, 4, 3, 0, 0, 3, 25, 3, 0, 10, 7, 0, 0, 10, 3, 6, 29, 1, 14, 5, 2, 2, 0, 0, 5, 0, 7, 4, 3, 2, 5, 5, 4, 18, 18, 0, 14, 0, 0, 12, 0, 2, 4, 21, 0, 2, 0, 0, 1, 8, 0, 6, 0, 3, 2, 0, 5, 1, 0, 0, 0, 0, 17, 7, 0, 0, 4, 13, 2, 0, 2, 2, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 39, 35, 13, 0, 7, 0, 0, 0, 1, 5, 0, 1, 0, 0, 2, 2, 11, 2, 1, 1, 0, 0, 4, 0, 0, 12, 12, 3, 0, 13, 11, 27, 1, 3, 9, 13, 1, 1, 27, 11, 2, 42, 2, 0, 4, 1, 19, 26, 1, 1, 8, 0, 0, 0, 14, 0, 15, 4, 3, 0, 0, 9, 5, 2, 0, 0, 46, 11, 130, 9, 30, 31, 16, 24, 28, 24, 23, y, y, y, n, y, 3.7, 3.7, 3.65, 1.95, 4.84
User41, 32, 22, 28, 14, 19, 8, 26, 0, 8, 2, 32, 17, 8, 2, 0, 1, 12, 9, 4, 7, 1, 8, 1, 0, 0, 0, 5, 1, 1, 0, 0, 5, 16, 7, 0, 5, 12, 0, 0, 6, 0, 3, 23, 2, 13, 5, 1, 1, 0, 5, 1, 0, 4, 2, 0, 0, 0, 2, 2, 8, 4, 1, 1, 0, 0, 7, 0, 4, 2, 4, 0, 1, 1, 1, 1, 1, 0, 4, 0, 5, 1, 0, 0, 0, 0, 3, 1, 0, 11, 3, 0, 0, 2, 4, 0, 0, 0, 3, 0, 0, 0, 0, 1, 2, 3, 3, 0, 0, 0, 8, 0, 0, 0, 0, 24, 27, 0, 0, 4, 1, 1, 0, 0, 1, 2, 1, 2, 0, 0, 2, 10, 0, 1, 2, 0, 0, 3, 0, 0, 7, 7, 0, 0, 10, 10, 20, 1, 2, 2, 5, 2, 0, 7, 7, 3, 19, 2, 1, 2, 2, 13, 20, 2, 0, 3, 0, 1, 5, 9, 0, 6, 4, 0, 8, 0, 0, 3, 3, 0, 0, 28, 1, 64, 9, 17, 13, 10, 12, 17, 17, 12, n, y, n, n, y, 2.75, 3.5, 3.0, 3.25, 4.5
User42, 4, 5, 3, 1, 4, 3, 3, 0, 1, 0, 5, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 5, 0, 0, 3, 1, 0, 0, 0, 1, 1, 5, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 5, 0, 0, 0, 0, 2, 2, 1, 0, 1, 0, 0, 1, 0, 1, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 1, 12, 2, 5, 5, 3, 3, 4, 1, 1, y, n, n, n, n, 4.75, 1.25, 3.5, 3.25, 3.5
User43, 4, 6, 2, 1, 3, 2, 5, 0, 4, 1, 9, 4, 0, 1, 0, 1, 1, 1, 2, 2, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 4, 3, 1, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 0, 0, 3, 3, 0, 0, 1, 5, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 3, 14, 1, 4, 4, 5, 1, 4, 3, 9, n, y, y, y, y, 3.2, 3.6, 3.85, 4.35, 4.8
User44, 4, 4, 4, 1, 4, 2, 4, 0, 2, 0, 1, 5, 1, 0, 0, 0, 1, 2, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 1, 7, 0, 4, 3, 2, 0, 2, 0, 0, n, y, y, y, y, 2.75, 3.75, 3.75, 4.75, 4.25
User45, 20, 11, 18, 4, 8, 4, 18, 0, 9, 0, 15, 11, 7, 0, 0, 0, 4, 5, 4, 11, 0, 5, 4, 0, 0, 0, 11, 1, 0, 0, 0, 2, 10, 1, 0, 3, 2, 0, 0, 0, 3, 1, 11, 1, 13, 5, 6, 0, 0, 1, 1, 0, 3, 3, 3, 3, 2, 2, 4, 8, 9, 0, 1, 0, 0, 6, 0, 1, 1, 6, 0, 6, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 7, 1, 0, 4, 0, 0, 3, 4, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 11, 10, 3, 0, 1, 0, 0, 3, 1, 1, 0, 1, 0, 0, 0, 4, 10, 0, 0, 1, 0, 1, 2, 0, 0, 2, 2, 0, 0, 0, 4, 4, 1, 0, 0, 1, 0, 1, 5, 6, 0, 12, 4, 0, 1, 0, 19, 24, 0, 0, 5, 0, 2, 1, 0, 1, 1, 2, 3, 1, 0, 2, 2, 2, 0, 0, 18, 5, 50, 5, 10, 15, 11, 8, 2, 5, 0, y, n, y, y, y, 3.84, 2.6, 3.75, 4.0, 4.15
User46, 18, 28, 16, 8, 21, 8, 17, 0, 9, 2, 21, 13, 6, 2, 3, 3, 8, 4, 6, 9, 0, 4, 3, 0, 0, 0, 6, 0, 0, 0, 0, 3, 6, 1, 0, 0, 1, 0, 0, 3, 0, 0, 8, 0, 13, 4, 1, 1, 0, 4, 3, 0, 2, 3, 0, 0, 2, 3, 2, 13, 6, 0, 5, 0, 1, 1, 1, 1, 0, 12, 0, 1, 0, 1, 0, 1, 0, 2, 0, 1, 1, 0, 3, 0, 0, 3, 0, 0, 6, 0, 0, 0, 4, 4, 1, 0, 0, 0, 2, 0, 0, 0, 1, 2, 1, 2, 0, 0, 0, 1, 0, 0, 1, 8, 22, 13, 3, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 5, 0, 2, 0, 0, 0, 2, 0, 0, 3, 3, 0, 0, 3, 3, 6, 0, 0, 2, 2, 0, 3, 4, 3, 0, 10, 3, 0, 1, 0, 5, 9, 1, 1, 1, 0, 1, 1, 4, 2, 3, 1, 0, 1, 0, 2, 3, 1, 0, 0, 15, 4, 48, 11, 20, 14, 16, 6, 9, 7, 18, n, n, y, y, y, 2.35, 2.1, 4.15, 3.75, 4.8
User47, 17, 20, 16, 4, 16, 4, 10, 0, 11, 0, 16, 25, 10, 1, 0, 5, 12, 5, 5, 2, 1, 3, 1, 0, 0, 0, 4, 1, 0, 0, 0, 3, 6, 4, 0, 3, 0, 0, 0, 1, 0, 0, 10, 3, 6, 4, 0, 0, 0, 1, 1, 0, 6, 2, 0, 0, 2, 3, 3, 9, 10, 0, 3, 0, 1, 2, 0, 0, 2, 11, 0, 1, 0, 0, 1, 5, 0, 1, 0, 4, 1, 0, 1, 1, 0, 1, 0, 0, 5, 3, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 18, 9, 4, 0, 2, 0, 2, 0, 3, 0, 0, 1, 0, 0, 0, 2, 8, 0, 0, 0, 0, 1, 1, 0, 0, 4, 4, 0, 0, 0, 5, 5, 0, 0, 4, 4, 1, 0, 8, 6, 0, 15, 0, 0, 0, 0, 11, 11, 2, 1, 3, 0, 0, 2, 2, 2, 4, 1, 1, 1, 0, 2, 2, 0, 0, 0, 20, 8, 51, 10, 23, 15, 7, 15, 14, 17, 5, y, n, y, n, y, 4.5, 2.25, 3.75, 2.25, 4.0
User48, 69, 53, 60, 21, 36, 13, 61, 0, 19, 3, 69, 42, 7, 10, 2, 5, 14, 26, 18, 28, 5, 4, 1, 0, 3, 0, 14, 4, 4, 0, 0, 7, 19, 12, 0, 7, 9, 0, 0, 4, 3, 2, 32, 2, 24, 17, 3, 1, 0, 0, 3, 0, 12, 18, 3, 7, 8, 5, 10, 28, 27, 0, 10, 3, 1, 13, 0, 3, 4, 12, 0, 6, 0, 0, 3, 2, 1, 9, 0, 12, 1, 0, 9, 0, 0, 6, 2, 0, 24, 7, 0, 0, 7, 23, 1, 0, 0, 1, 0, 0, 0, 0, 2, 5, 2, 1, 0, 0, 0, 11, 0, 0, 0, 2, 42, 36, 14, 0, 12, 1, 2, 0, 4, 4, 4, 6, 2, 0, 0, 6, 29, 2, 4, 1, 0, 1, 8, 0, 1, 4, 5, 6, 0, 4, 9, 19, 0, 3, 24, 27, 1, 5, 24, 10, 0, 40, 6, 0, 4, 0, 26, 36, 6, 0, 13, 0, 0, 4, 7, 2, 15, 4, 5, 7, 0, 6, 9, 6, 0, 0, 65, 15, 130, 19, 36, 41, 34, 28, 31, 29, 22, y, n, y, n, y, 3.65, 2.55, 4.2, 3.45, 4.55
User49, 5, 2, 5, 0, 2, 2, 9, 0, 2, 0, 5, 2, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 1, 0, 4, 0, 2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 4, 4, 0, 0, 1, 0, 1, 0, 0, 3, 2, 2, 1, 0, 0, 0, 1, 1, 0, 0, 2, 0, 11, 3, 3, 9, 2, 4, 0, 6, 2, n, n, y, y, n, 3.0, 2.75, 3.75, 3.75, 3.5
User50, 28, 34, 25, 10, 33, 6, 36, 0, 13, 3, 31, 30, 7, 7, 0, 5, 15, 8, 11, 7, 3, 3, 1, 0, 1, 0, 15, 0, 0, 0, 0, 1, 9, 2, 0, 7, 11, 0, 0, 4, 4, 2, 11, 2, 8, 6, 0, 0, 0, 1, 2, 0, 9, 2, 1, 0, 4, 2, 7, 15, 16, 0, 2, 0, 0, 6, 0, 2, 0, 17, 0, 5, 0, 1, 1, 3, 0, 2, 0, 1, 1, 0, 1, 2, 0, 2, 1, 0, 12, 7, 0, 0, 8, 5, 0, 0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 3, 5, 0, 2, 7, 28, 20, 5, 0, 3, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 4, 9, 6, 0, 1, 0, 1, 8, 0, 1, 2, 3, 1, 0, 1, 7, 9, 0, 2, 5, 7, 1, 3, 16, 4, 0, 24, 1, 0, 4, 0, 12, 17, 3, 0, 4, 0, 1, 4, 5, 3, 6, 4, 6, 3, 0, 3, 4, 2, 0, 0, 38, 10, 80, 12, 32, 26, 20, 15, 27, 9, 21, y, n, n, y, n, 5.0, 1.75, 3.0, 3.5, 3.5
User51, 48, 64, 42, 21, 49, 24, 49, 0, 25, 5, 56, 44, 9, 3, 0, 5, 15, 13, 20, 22, 6, 12, 3, 0, 0, 0, 11, 3, 0, 0, 0, 11, 22, 4, 0, 7, 17, 1, 0, 1, 3, 2, 26, 4, 19, 12, 1, 0, 0, 2, 4, 0, 16, 16, 1, 3, 9, 4, 8, 20, 21, 0, 5, 1, 0, 10, 1, 3, 5, 22, 0, 5, 3, 2, 2, 3, 0, 5, 0, 8, 3, 3, 10, 0, 0, 3, 2, 0, 19, 8, 0, 0, 5, 8, 2, 0, 1, 0, 2, 0, 0, 0, 5, 3, 6, 3, 0, 0, 0, 3, 0, 0, 0, 3, 45, 35, 10, 0, 13, 2, 2, 0, 0, 2, 2, 1, 0, 0, 1, 7, 17, 2, 6, 0, 0, 2, 10, 0, 1, 7, 8, 3, 1, 3, 15, 22, 2, 1, 10, 13, 0, 3, 24, 3, 1, 31, 8, 0, 1, 2, 27, 38, 0, 1, 4, 0, 0, 7, 9, 0, 18, 3, 8, 1, 0, 10, 6, 2, 0, 0, 53, 11, 141, 29, 40, 45, 35, 17, 18, 28, 28, y, n, y, y, y, 4.13, 1.43, 4.5, 3.5, 4.13
